text;is_IA
"A afronta carnavalesca Durante a colonização do Brasil, o índio foi sujeito a à imposição portuguesa de forma grotesca que apesar da sua bravura e resistência acabaram sendo contidos e escravizados. Nos dias atuais, depois do romance indianista, tal figura ganhou popularidade e debates nas redes sociais sociais, juntamente com outros símbolos culturais, a fim de que possam esclarecer se é correto o uso de fantasias que não façam parte do seu âmbito cultural. A #índionãoéfantasia ganhou notoriedade quando a indígena Katú Mirim postou um vídeo nas redes sociais afirmando que tal fantasia é desrespeitosa e racista contra o seu povo povo, além de enaltecer o estereótipo do índio folclórico. É nesse período de que que as lojas começam a vender loucamente esse tipo de fantasia e que o brasileiro logo faz uma referência com a colonização e compra na tentativa de homenagear, mas quando perguntam aos ao mesmo, que povos estão sendo homenageado? não saberão responder e logo a fantasia deixa de ser um ""singela homenagem"" para se tornar mais uma peça de roupa que está apenas seguindo o rumo da moda. Essas discursões discussões variam de época para época, não podemos confundir artifícios usados com o objetivo de trocas culturais a exemplo de intercâmbios, com essas tentativas banais semelhantes a de Alessandra Negrini de usar a cultura indígena para a autopromoção. Ainda no mesmo contexto há o ""blackface"", a prática de pessoas fenotipicamente brancas pintarem suas caras com tintas pretas, além da utilização de artifícios afro-americanos afroamericanos como turbantes, perucas blackpower, entre outros, na mesma ideia de homenagear, mas acaba sendo traduzido como apropriação cultural. Diante dos fatos expostos, o homem branco já conquistou muito espaço e interferir dentro da cultura que não lhe pertence é algo inadmissível. Cabe a nós nós, a longo prazo prazo, educarmos as nossas crianças a dar valor a sua cultura e respeitar o espaço onde não lhe representa, a fim de que haja uma harmonia cultural além de repelir o uso exclusivo para a auto exaltação autoexaltação, sem relação com a realidade com a intenção de evitar possíveis afrontas.";0
"Carnaval: uma festa de cultura O carnaval é um período de festas. Com festas, com folia, fantasias, desfiles e danças. Entretanto, atualmente tem se tornado tema de debates. O principal questionamento levantado se refere ao uso indevido de símbolos culturais em blocos e escolas de samba. A problemática se desenvolve a partir do preconceito velado e da ignorância presente na sociedade. Uma vez que o problema não está no uso dos símbolos, mas na normalização de atitudes preconceituosas, gerando uma violência disfarçada. Por exemplo exemplo, quando as pessoas vestem adereços e roupas de origem indígena e fazem gestos ridicularizando rituais ou costumes, estão estimulando a imagem de uma cultura selvagem, fora da realidade da ""civilização"", remetendo ao período histórico da colonização. Essa atitude é racista e está ferindo diretamente a identidade de um povo. Podemos ver o mesmo enredo com atos machistas, homofobicos machistas e homofóbicos, dentre outros. O único caminho A única solução para isso é disseminar informação para as pessoas. Cabe mencionar que grande parte da população enxerga a reflexão dos símbolos representados a apropriação cultural como um ato conceito ""politicamente correto"", alegando que o carnaval Carnaval é uma celebração descontraída e não voltada para discussões sociais. Acabamos esquecendo o princípio do respeito ao próximo, do lugar de fala, as das lutas através da e resistência afim a fim de firmar suas identidades sua identidade e a da desconstrução de estereótipos. Precisamos refletir criticamente sobre essas questões, não apenas no carnaval, mas também, ao longo do ano, pois dessa forma teremos o progresso que almejamos, aprendendo que todas as culturas passam por transformações e precisamos valorizar cada uma em sua singularidade. Contudo, urge que o Ministério da Educação, acrescente Educação acrescente na grade curricular das escolas conteúdos mais aprofundados sobre afrodescendência, indígenas, feminismo, histórias das lutas de resistência contra todo tipo de preconceito. Que os alunos possam ter contato não somente teórico, mas prático com a diversidade existente no nosso país, dessa forma também estendendo estendendo isso, também, para a sociedade, através de palestras, investimentos em museus, parques e a da valorização de patrimônios históricos. Para enfim históricos, para, enfim, termos uma sociedade mais tolerante e mais aberta a conhecer a cultura de diferentes grupos.";0
Monopólio cultural? Em meados do século XV a.c., originou-se o alfabeto fenício, primeiro a ser usado em larga escala, originando todos os outros os alfabetos da atualidade. Destacando esse contexto Considerando esse fato, torna-se pertinente destacar abordar a temática de da apropriação cultural, levando em conta fatores como a liberdade individual e as trocas culturais. Primeiramente, entende-se liberdade como o direito de agir segundo o seu livre arbítrio, de acordo com a própria vontade, desde que não prejudique outra pessoa. Tendo em vista isso, descreve-se como expressão da própria liberdade o direito de usar elementos cultural culturais de um povo, desde que não seja com o intuito de ridicularizar ridicularizá-lo e menosprezá-lo. Além disso, evidencia-se a constante miscigenação cultural ocorrida desde os primórdios da colonização brasileira. Nos apropriamos de conhecimentos, hábitos, músicas e de diversos elementos culturais, assim como no caso do alfabeto fenício, por se tratarem tratar de elementos que não se caracterizam como monopólio, ou seja, posse exclusiva ou propriedade de um só. Torna-se necessário, portanto, que o conceito de apropriação cultural seja tratado como processo natural de troca cultural entre a população. Assim, cabe ao governo nacional estabelecer uma nova definição judicial pra para esse termo, e implantar em leis a liberdade de apropriação.;0
Apropriação cultural: tão necessária quanto natural Todos os anos, foliões vão  às ruas fantasiados ou utilizando  símbolos das mais diversas  culturas, como a  indígena, por exemplo. Uma simples tradição,  que, no  entanto, vira polêmica para aqueles que não aprovam essa prática, alegando ser desrespeitosa e perpetuacão  perpetuar estereótipos, alcunhando a prática alcunhando-a de apropriação cultural. Todavia esses se esquecem que o uso desses símbolos é um fenômeno não apenas natural e  espontâneo, como também benéfico para uma sociedade. Primeiramente, é importante pontuar que a cultura de um povo não é algo fechado e restrito, pelo contrário, é um processo dinâmico sujeito a mudanças no decorrer do tempo. O  intercâmbio cultural entre povos é um fenômeno que permeou toda a história da civilização. A cultura ocidental é resultados o resultado das trocas culturais que se originaram  no período helenístico. Outro exemplo se dá na formação da rica e diversificada cultura  brasileira, construída sobre o tripé  povo dos povos indígenas, africana e europeia africanos e europeus. Além disso, o uso desses símbolos representa uma forma de preservação da memória histórica de um povo. Durante o carnaval, os blocos de rua e desfiles de escolas de samba cumprem esse  papel, homenageando as diversas culturas por meio dos figurinos e enredos com mensagens de união e  tolerância, promovendo assim um belo espetáculo. Outro exemplo é a capoeira, uma prática originada dos  escravos que se difundiu no país e hoje representa a luta daquele povo contra o regime escravagista. Dessa forma forma, a assimilação de culturas presente nessas manifestações promove inclusão e memória histórica. Desse modo, fica evidente que a crítica negativa ao uso de fantasias não faz sentido diante a da natureza espontânea desse processo. Ademais, não considera a importância da apropriação cultural à medida que contribui para o amadurecimento de uma sociedade. Sendo assim, o folião pode celebrar ainda  mais, sabendo que a fantasia de índio não é instrumento de  depreciação, mas sim de representatividade. ;0
Carnaval: sinônimo de composição cultural A cultura brasileira é resultado da mistura de raças, etnias, crenças e valores, entre outros elementos. Logo, o carnaval é fruto dessa miscigenação. Por isso, afirmar que essa festa - sinônimo de alegria e união - não deve receber contribuições externas, é externas é um equívoco. Ademais, na contemporaneidade, vive-se uma realidade globalizada, o que resulta na unificação política, econômica e, também, cultural. As interferências culturais não são mais vistas como uma ameaça, mas sim como um meio de unificar a humanidade. Nas últimas décadas, os sambódromos têm sido palco de inúmeras questões políticas, geográficas, ideológicas ou étnicas. Essa festa não tem apenas retratado a realidade brasileira brasileira, como também a realidade universal. Destarte, por que não inserir a cultura nativa nos diversos espaços ou contextos? Intelectuais da literatura, como Oswald de Andrade, defendiam a aglutinação cultural estrangeira para, assim, criar uma nova cultura. Portanto, a troca de culturas é algo idealizado há tempo. Por conseguinte, é imprescindível que cada indivíduo perceba o povo como um só - único, universal - mesmo repleto de diferenças. Dessa forma, a inserção de culturas distintas, onde quer que seja, será vista como parte de um todo e não como símbolo de discriminação ou preconceito.;0
"Multiculturalismo carnavalesco O carnaval no Brasil é uma tradição que simboliza a alegria do povo brasileiro. Todos os anos, os foliões surpreendem com as fantasias criativas, exuberantes e muitas vezes ousadas. Infelizmente,  porém, nem sempre surpreendem de forma positiva,  pois, dependendo da escolha dos adereços,  podem causar polêmica, principalmente por vivermos em um momento histórico em que tanto se discute a respeito do multiculturalismo. O Brasil é um país que possui uma diversidade cultural muito grande e é reconhecido por ser ter um povo acolhedor. No entanto, a fama não impede que existam situações que causam polêmicas relacionadas à discriminação. Muitas vezes, pessoas se encontram em polêmicas por descuido, outras por desrespeito. A fantasia carnavalesca da atriz Alessandra Negrini, com referências indígenas, é um exemplo de polêmica relacionada ao multiculturalismo. Enquanto alguns interpretaram a fantasia como uma forma de desrespeito cultural, outros entenderam que se tratava de uma fantasia como outra qualquer e que o importante é o momento festivo, e que o objetivo da fantasia foi sair da ""fantasia habitual"" e apenas entrar no clima carnavalesco. Diante da situação, o importante é manter o diálogo e ouvir sempre os dois lados, pois a  ofensa, nesse caso caso, entra no campo da interpretação,  pois, no caso em questão questão, não se observa uma ofensa direta. O cuidado deve ser no sentido de não enquadrar tudo o que é diferente como ofensivo, pois nesse caso tudo seria desrespeito a culturas diferentes.";0
"Apropriação ou intercâmbio? No carnaval, o uso de fantasias e alegorias que remetem às culturas inferiorizadas é criticado por diversas pessoas como sendo um caso de apropriação cultural. Entretanto, é preciso saber diferenciar apropriação de intercâmbio cultural, uma vez que a primeira agrava o preconceito e o desprestígio, enquanto o outro procura não só homenagear, mas também trazer notoriedade para a cultura e às causas por elas enfrentadas. Dito isto, é importante notar que a apropriação cultural está vinculada a uma prática de demérito, pois uma etnia que é retratada sem contextualização e resumida em um vestuário bonito e exótico tem sua imagem estereotipada, como também seu valor esquecido. No Carnaval, as pessoas apreciam plumagens exuberantes, por exemplo, sem conhecerem os maus tratos aos pássaros e todo o comércio por trás de fantasias que servem somente de entretenimento. Contudo, o intercâmbio cultural é completamente diferente, pois trata-se de uma homenagem que considera a história e as batalhas de uma cultura como aspectos fundamentais para retratá-la com veracidade. Por exemplo, ""O Guarani"" e mais outros livros do romancista José de Alencar utilizaram o encontro do branco com o índio como uma narrativa que evidenciou um Brasil ignorado por muitos. Traçando um paralelo, as escolas de samba têm a oportunidade de usar de sua visibilidade para alavancar políticas sociais e ambientais em prol das minorias. Assim, concluímos que a problemática de se retratar culturas inferiorizadas no Carnaval está na maneira como a mensagem é transmitida. A fim de evitar a apropriação cultural, as escolas de samba que optarem pelo tema precisam expor as dificuldades que diversas etnias enfrentam na sociedade, dando a oportunidade aos indivíduos pertencentes às tais culturas de participarem dos desfiles e de se expressarem para milhões de pessoas, despertando assim o interesse no espectador em participar ativamente das batalhas dessas etnias. ";0
Muito além da fantasia Carnaval é alegria, diversão, contravenção. É o momento de se despir do maçante compromisso cotidiano das relações profissionais e se permitir sorrir e brincar. Por isso, usar fantasias, roupas coloridas, chapéus estilizados e outros adereços, que nos permitam compartilhar essa felicidade com outros cidadãos, não pode ser encarado como ofensivo ou uma apropriação indevida de uma cultura por outra. É importante salientar, inicialmente, que as pessoas vão para as ruas para se divertir, esquecer por instantes os problemas e lutas cotidianas. Querem comida, diversão e arte para dar um sentido mais amplo a sua existência. O que prevalece nesse momento é a brincadeira, o lúdico, o entretenimento, passando ao longe a ideia de hostilizar e humilhar qualquer segmento ideológico e cultural, mesmo a cultura indígena, tão sofrida e desrespeitada, principalmente pela classe política. Convém ressaltar que o desrespeito não advém do fato de as pessoas usarem cocares ou adereços que façam referência à cultura indígena. Ele se consolida na não aceitação da forma em que eles vivem, no preconceito contra os nativos, na hostilidade que sofrem ou sofreram, como no caso do indígena incendiado em um ponto de ônibus em Brasília, na invasão e expulsão de suas terras, no pensamento estilizado de que eles são vagabundos. Esses fatores, somados, revelam um profundo desprezo e demonstram o quanto precisamos fazer e transformar para garantir a eles uma existência digna. Com isso, focar a atenção em fantasias de carnaval é perder tempo com polêmicas supérfluas diante do gigantesco desafio de eliminar as graves agressões sofridas historicamente. Eles precisam de respeito, reconhecimento, segurança e que seus direitos, como cidadãos brasileiros, sejam respeitados. Necessitam que o governo garanta a inviolabilidade do seu território para não se tornarem vítimas de exploradores gananciosos. Por fim, cabe aos governantes e a à sociedade civil organizada mudar o rumo dessa verdadeira tragédia para que eles não percam sua identidade.;0
Dar voz para quem não a possui A apropriação cultural acontece quando um indivíduo utiliza como meros acessórios elementos da cultura de um povo do qual não faz parte. No Carnaval, especificamente, esse ato de apropriação pode ser considerado mais grave, uma vez que o sujeito usa os adereços de um grupo como mera fantasia, anulando o costume exclusivo de uma estirpe. No entanto, deve haver diferenciação quando os adornos são usados como forma de manifestação e para fortalecer uma comunidade, tratando-se de algo nobre e não de apropriação. Portanto o carnaval é Portanto, o Carnaval é, além de uma época de festividades festividades, também uma forma de estimular a interpretação e debater o debate sobre quando uma etnia está sendo meramente usurpada para entretenimento entretenimento, bem como os trajes intercorrem aos protestos para que a visibilidade deles aumentem aumentem, mas acabam sem receber a devida importância pela falta de compreensão da sociedade. Resta, então, ao receptor entender a mensagem carnavalesca do emissor, cabendo a todos aproveitar essa temporada do ano com respeito e sensatez. ;0
As fantasias no carnaval O Carnaval é uma das maiores festas no  Brasil e nele vemos fantasias tanto conservadoras quanto vulgares. Nos últimos tempos tempos, vemos muitas pessoas a favor ou contra fantasias de índios índio ou as pessoas usarem um simples turbante na cabeça, que pode se resumir em apropriação cultural. Há muitas pessoas que concordam com esse tipo de fantasia, pois, para eles, estão ajudando  índios ou a pessoas pessoas dentro de uma certa religião,  religião a serem aceitas pelas outras.  Essas mesmas pessoas, no entanto, sentem-se ofendidas quando índios usam uma roupa ou algum acessório tipicamente usados por pessoas brancas e da cidade,  pois, para eles, índios deveriam passar suas vidas inteiras dentro das florestas, isso tudo por falta de informações. A maioria das pessoas que são contra o uso  desse tipo de fantasia acredita que o  Carnaval é para diversão, e não para fingir ser uma pessoa cujo você não sabe o que ela passa durante o resto do ano, porque isso é uma ótima maneira de se mostrar um grande hipócrita. Em virtude do que foi mencionado, é um grande erro apropriar-se da cultura dos que sofrem racismo, muitas vezes  vindo de você mesmo. Nunca sabemos o que a outra pessoa  passa e, mesmo se soubéssemos, não é uma razão para você dar vida a um simples personagem de que você não irá se lembrar pelo resto do ano, até o próximo  Carnaval. ;0
Apropriação cultural é só no carnaval? No que se refere à apropriação  cultural, é possível afirmar que é  uma expressão que está sendo bastante discutida nos últimos anos, tendo em vista  que, em época de  carnaval, a reflexão sobre o esse apoderamento aumenta pelas polêmicas, é um assunto a se pensar durante todo tempo. Para a a UNESCO (Organização das Nações Unidas para a Educação, a Ciência e Cultura), a cultura confere ao ser humano a capacidade de refletir sobre si mesmo, através da reflexão, o homem compreende valores e procura novos significados,  a apropriação cultural refere-se a um determinado grupo social que é dominante que acaba adotando hábitos, vestimentas e comportamentos de outra cultura. No carnaval, as fantasias de índios e negros são comumente vistas nos blocos de rua e acabam sendo banalizadas e estereotipadas. Um grande problema de sequestrar elementos de culturas não dominantes é usá-los de maneira descontextualizadas, causando uma desvalorização do seu real  significado e oprimindo os membros da cultura em questão. A apropriação cultural e o intercâmbio cultural  têm significados distintos, um se apropria e o outro compartilha sua cultura e não há dominação de um grupo. Apesar de ser mais discutida no carnaval, a apropriação é vista também no cotidiano como quando uma pessoa branca que decide usar dreads e é vista como uma pessoa  estilosa. Já o negro, usando o mesmo  elemento, é discriminado ou percebido de forma  pejorativa pela sociedade. Fica claro, portanto, que por mais que o assunto esteja sendo repercutido, ainda assim não tem a visibilidade para que todos possam enxergar a importância da problematização e para que seja entendida, a  poderia atingir o  público-alvo rapidamente, trazendo conscientização entre todas as faixas etárias. ;0
Entender o outro É necessário cautela quando o assunto é sobre são culturas não relacionadas ao nosso campo de conhecimento e experiência de vida. A tolerância entre diferentes culturas também deve ser construída, o Estado e a sociedade precisam caminhar juntos com intuito de alcançar esta condescendência. O ser humano, na sua  subjetividade, possui valores, esses que muitas vezes são invioláveis, pois em casos de resistência podem gerar insegurança, desconforto e insatisfação. A cultura em determinadas comunidades é considerada um valor velado, velado. Mesmo que a contemporaneidade brasileir seja favorável à apropriação cultural, podemos ter divergência desse entendimento em culturas mais conservadoras. Usufruir de símbolos de outras culturas no Carnaval, por mais que exista uma intenção benigna nessa atitude, como propagar diferentes culturas e de valorizar a diversidade, pode acabar ofendendo os nativos da comunidade que está sendo referenciada. Não é comum vermos nas inúmeras fantasias do Carnaval brasileiro as pessoas fazendo referência ao Estados Islâmico extremista ou a seus grupos, como por exemplo a Al-Qaeda. Organizações como essa se tornaram conhecidas por torturar e executar pessoas ou por atacar a outros países pelo fato de considerarem certas ações como uma agressão aos seus valores e princípios culturais. Obviamente, ao tratar desse assunto, saímos da esfera brasileira, mas as fantasias de Carnaval também se referenciam a culturas estrangeiras. O fato é que existe um conhecimento mais comum e facilitado da sociedade sobre as ações extremistas do Estado Islâmico devido ao alto grau de prejuízos gerados por elas, mas quando comparamos ao universo indígena as pessoas não retém retêm a mesma quantidade de entendimento da cultura que constrói esse universo. Sabemos que a prática de tortura e execução não são comuns nos territórios indígenas, mas isso não significa que o valor atribuído a uma cultura não possa ser ofendido pelo simples fato do uso inadequado de uma determinada vestimenta. A apropriação cultural, mesmo com os inúmeros benefícios que ela pode trazer, deve ser realizada de forma minuciosa. A cultura do outro deve ser estudada, pesquisada, analisada, entrevistada para que essa apropriação seja feita de forma que não ofenda todo um povo e uma história. O Estado deve promover meios informativos e a sociedade precisa adquirir esses conhecimentos conhecimentos, antes de colocar em uso os aspectos de uma outra cultura, gerando dessa forma diálogo e entendimento  interculturais e diminuindo a intolerância. ;0
"No meio do caminho tinha uma pedra No limiar do século XXI, a intolerância religiosa é um dos principais problemas que o Brasil foi convidado a administrar, combater e resolver. Por um lado, o país é laico e defende a liberdade ao culto e à crença religiosa. Por outros, as minorias que se distanciam do convencional se afundam em abismos cada vez mais profundos, cavados diariamente por opressores intolerantes. O Brasil é um país de diversas faces, etnias e crenças e defende em sua Constituição Federal o direito irrestrito à liberdade religiosa. Nesse cenário, tomando como base a legislação e acreditando na laicidade do Estado, as manifestações religiosas e a dissseminação de ideologias fora do padrão não são bem aceitas por fundamentalistas. Assim, o que deveria caracterizar os diversos “Brasis” dentro da mesma nação é motivo de preocupação. Paradoxalmente ao Estado laico, muitos ainda confundem liberdade de expressão com crimes inafiançáveis. Segundo dados do Instituto de Pesquisa da USP, a cada mês são registrados pelo menos 10 denúncias de intolerância religiosa e destas 15% envolvem violência física, sendo as principais vítimas fieis afro-brasileiros. Partindo dessa verdade, o então direito assegurado pela Constituição e reafirmado pela Secretaria dos Direitos Humanos é amputado e o abismo entre oprimidos e opressores torna-se, portanto, maior. Parafraseando o sociólogo Zygmun Bauman, enquanto houver quem alimente a intolerância religiosa, haverá quem defenda a discriminação. Tomando como norte a máxima do autor, para combater a intolerância religiosa no Brasil são necessárias alternativas concretas que tenham como protagonistas a tríade Estado, escola e mídia. O Estado, por seu caráter socializante e abarcativo deverá promover políticas públicas que visem garantir uma maior autonomia religiosa e através dos 3 poderes deverá garantir, efetivamente, a liberdade de culto e proteção; a escola, formadora de caráter, deverá incluir matérias como religião em todos os anos da vida escolar; a mídia, quarto poder, deverá veicular campanhas de diversidade religiosa e respeito às diferenças. Somente assim, tirando as pedras do meio do caminho, construir-se-á um Brasil mais tolerante.";0
A mulher vem, ao longo dos séculos XX e XXI, adquirindo valiosas conquistas, como o direito de votar e ser votada. Entretanto, a violência contra este gênero parece não findar, mesmo com a existência de dispositivos legais que protegem a mulher. A diminuição dos índices deste tipo de violência ocorrerá no momento em que os dispositivos legais citados passarem a ser realmente eficazes e o machismo for efetivamente combatido, desafios esses que precisam ser encarados tanto pelo Estado quanto pela sociedade civil.A Lei Maria da Penha e a Lei do Feminicídio, por exemplo, são dispositivos legais que protegem a mulher.  Entretanto, estes costumam ser ineficazes, visto que a população não possui esclarecimentos sobre eles. Dessa forma, muitas mulheres são violentadas diariamente e não denunciam por não terem conhecimento sobre as ditas leis e os agressores, por sua vez, persistem provocando violências físicas, psicológicas, morais, etc., por, às vezes, não saberem que podem ser seriamente punidos por suas ações.  Somado a isso, o machismo existente na sociedade brasileira contribui decisivamente para essa persistência. Na sociedade de caráter patriarcal em que vivemos é passado, ao longo das gerações, valores que propagam a ideia de que a mulher deve ser submissa ao homem. Essa ideia é reforçada pela mídia ao apresentar, por exemplo, a mulher com enorme necessidade de casar, e, quando consegue, ela deve ser grata ao homem, submetendo-se, dessa forma, às suas vontades. Com isso, muitos homens crescem com essa mentalidade, submetendo assim, suas esposas aos mais diversos tipos de violência.  Visto isso, faz-se necessária a reversão de tal contexto. Para isso, é preciso que o Poder Público promova palestras em locais públicos nas cidades brasileiras a fim de esclarecer a população sobre os dispositivos legais existentes que protegem a mulher, aumentando, desse modo, o número de denúncias.  Aliado a isso, é preciso que as escolas, junto com a equipe de psicólogos, promovam campanhas, palestras, peças teatrais, etc. , que desestimulem o machismo entre crianças e adolescentes para que, a longo prazo, o machismo na sociedade brasileira seja findado. Somado a isso, a população pode pressionar a mídia através das redes sociais, por exemplo, para que ela passe a propagar a equidade entre gêneros e pare de disseminar o machismo na sociedade. Redação modelo em 2015: Amanda Carvalho Maia Castro  A violência contra a mulher no Brasil tem apresentado aumentos significativos nas últimas décadas. De acordo com o Mapa da Violência de 2012, o número de mortes por essa causa aumentou em 230% no período de 1980 a 2010. Além da física, o balanço de 2014 relatou cerca de 48% de outros tipos de violência contra a mulher, dentre esses a psicológica. Nesse âmbito, pode-se analisar que essa problemática persiste por ter raízes históricas e ideológicas.  O Brasil ainda não conseguiu se desprender das amarras da sociedade patriarcal. Isso se dá porque, ainda no século XXI, existe uma espécie de determinismo biológico em relação às mulheres. Contrariando a célebre frase de Simone de Beavouir “Não se nasce mulher, torna-se mulher”, a cultura brasileira, em grande parte, prega que o sexo feminino tem a função social de se submeter ao masculino, independentemente de seu convívio social, capaz de construir um ser como mulher livre.  Dessa forma, os comportamentos violentos contra as mulheres são naturalizados, pois estavam dentro da construção social advinda da ditadura do patriarcado. Consequentemente, a punição para este tipo de agressão é dificultada pelos traços culturais existentes, e, assim, a liberdade para o ato é aumentada.  Além disso, já o estigma do machismo na sociedade brasileira. Isso ocorre porque a ideologia da superioridade do gênero masculino em detrimento do feminino reflete no cotidiano dos brasileiros. Nesse viés, as mulheres são objetificadas e vistas apenas como fonte de prazer para o homem, e são ensinadas desde cedo a se submeterem aos mesmos e a serem recatadas.  Dessa maneira, constrói-se uma cultura do medo, na qual o sexo feminino tem medo de se expressar por estar sob a constante ameaça de sofrer violência física ou psicológica de seu progenitor ou companheiro. Por conseguinte, o número de casos de violência contra a mulher reportados às autoridades é baixíssimo, inclusive os de reincidência.  Pode-se perceber, portanto, que as raízes históricas e ideológicas brasileiras dificultam a erradicação da violência contra a mulher no país. Para que essa erradicação seja possível, é necessário que as mídias deixem de utilizar sua capacidade de propagação de informação para promover a objetificação da mulher e passe a usá-la para difundir campanhas governamentais para a denúncia de agressão contra o sexo feminino.  Ademais, é preciso que o Poder Legislativo crie um projeto de lei para aumentar a punição de agressores, para que seja possível diminuir a reincidência. Quem sabe, assim, o fim da violência contra a mulher deixe de ser uma utopia para o Brasil.;0
"Violação à dignidade feminina  Historicamente, o papel feminino nas sociedades ocidentais foi subjugado aos interesses masculinos e tal paradigma só começou a ser contestado em meados do século XX, tendo a francesa Simone de Beauvoir como expoente. Conquanto tenham sido obtidos avanços no que se refere aos direitos civis, a violência contra a mulher é uma problemática persistente no Brasil, uma vez que ela se dá- na maioria das vezes- no ambiente doméstico. Essa situação dificulta as denúncias contra os agressores, pois muitas mulheres temem expor questões que acreditam ser de ordem particular.  Com efeito, ao longo das últimas décadas, a participação feminina ganhou destaque nas representações políticas e no mercado de trabalho. As relações na vida privada, contudo, ainda obedecem a uma lógica sexista em algumas famílias. Nesse contexto, a agressão parte de um pai, irmão, marido ou filho; condição de parentesco essa que desencoraja a vítima a prestar queixas, visto que há um vínculo institucional e afetivo que ela teme romper.  Outrossim, é válido salientar que a violência de gênero está presente em todas as camadas sociais, camuflada em pequenos hábitos cotidianos. Ela se revela não apenas na brutalidade dos assassinatos, mas também nos atos de misoginia e ridicularização da figura feminina em ditos populares, piadas ou músicas. Essa é a opressão simbólica da qual trata o sociólogo Pierre Bordieu: a violação aos Direitos Humanos não consiste somente no embate físico, o desrespeito está –sobretudo- na perpetuação de preconceitos que atentam contra a dignidade da pessoa humana ou de um grupo social.  Destarte, é fato que o Brasil encontra-se alguns passos à frente de outros países o combate à violência contra a mulher, por ter promulgado a Lei Maria da Penha. Entretanto, é necessário que o Governo reforce o atendimento às vítimas, criando mais delegacias especializadas, em turnos de 24 horas, para o registro de queixas. Por outro lado, uma iniciativa plausível a ser tomada pelo Congresso Nacional é a tipificação do feminicídio como crime de ódio e hediondo, no intuito de endurecer as penas para os condenados e assim coibir mais violações. É fundamental que o Poder Público e a sociedade – por meio de denúncias – combatam praticas machistas e a execrável prática do feminicídio.";0
Apesar de destacar enquanto potência econômica mundial, o Brasil ainda vivencia problemas sociais arcaicos, como a persistência da violência contra a mulher. Diante da gravidade desta questão urge a mobilização conjunta do Estado e da sociedade para seu efetivo combate.A violência contra a mulher no Brasil está atrelada, entre outros fatores, ao processo histórico do país.  A herança do patriarcalismo colonial ainda é sensível em nossa cultura, sendo evidenciada, inclusive, em discursos de várias pessoas públicas, como candidatos à presidência ou à liderança de comissão de Direitos Humanos. Mesmo que extremamente retrógrado, o machismo segue sustentando o consciente coletivo de suposta superioridade masculina, e, lamentavelmente, proporcionando a inúmeras mulheres cotidianos humilhantes, com afronta a seus direitos humanos mais básicos.  É justo reconhecer, no entanto, as iniciativas públicas e privadas que têm como objetivo a debelação dessa triste realidade. Por exemplo, a lei Maria da Penha, em vigor desde 2006, já um marco democrático para o Brasil, pois contribui exemplarmente para a proteção da dignidade e soberania da mulher, em uma tentativa legítima de reverter o cenário violento contra esse gênero. Juizados e varas especializadas neste âmbito foram criados, denúncias de opressões foram estimuladas, entre outras ações admiráveis, contudo, isso não tem sido suficiente para anular o número de vítimas.  Dentre os agentes e impossibilidades do fim desse tipo de agressão, destaca-se a infraestrutura inadequada para este tipo de investigação de possíveis abusos, apreensão de agressores e sua devida prisão. A falha acarreta constante impunidade e altos índices de reincidência de agressões, que podem se agravar e se tornar fatais. Também há carência de profissionais preparados para acolher a vítima e dar-lhe apoio psicológico.  Além disso, o desconhecimento ou até descrédito da população quanto ao amparo jurídico dado às vítimas de violência resulta na escassez de denúncias frente ao real número de agressões.  Portanto, para que haja o fim deste cenário violento contra a mulher, é imprescindível esforço coletivo. O Estado deve otimizar a infraestrutura destinada a essa seara, ampliando o número de delegacias da mulher, por exemplo, além de se unir a instituições profissionalizantes, com o fito de capacitar cada vez mais profissionais que lidem de forma mais positiva possível com a proteção dos direitos femininos.  A população, previamente orientada por campanhas públicas e por eventos culturais, contribuirá denunciando agressões. A educação é ponto nevrálgico deste processo, de forma que as escolas precisam promover debates e seminários acerca do tema, a fim de consolidar valores morais e éticos nesta geração e nas futuras.  Através dessas e outras medidas de promoção da cidadania a sociedade brasileira se tornará cada vez mais sensata e consciente de sua responsabilidade no combate à violência (covarde, desproporcional e insustentável) contra a mulher.;0
