text;is_IA
"O poeta modernista Oswald de Andrade relata, em ""Erro de Português"", que, sob um dia de chuva, o índio foi vestido pelo português - uma denúncia à aculturação sofrida pelos povos indígenas com a chegada dos europeus ao território brasileiro. Paralelamente, no Brasil atual, há a manutenção de práticas prejudiciais não só aos silvícolas, mas também aos demais povos e comunidades tradicionais, como os pescadores. Com efeito, atuam como desafios para a valorização desses grupos a educação deficiente acerca do tema e a ausência do desenvolvimento sustentável.  Diante desse cenário, existe a falta da promoção de um ensino eficiente sobre as populações tradicionais. Sob esse viés, as escolas, ao abordarem tais povos por meio de um ponto de vista histórico eurocêntrico, enraízam no imaginário estudantil a imagem de aborígenes cujas vivências são marcadas pela defasagem tecnológica. A exemplo disso, há o senso comum de que os indígenas são selvagens, alheios aos benefícios do mundo moderno, o que, consequentemente, gera um preconceito, manifestado em indagações como “o índio tem ‘smartphone’ e está lutando pela demarcação de terras?” – ideia essa que deslegitima a luta dos silvícolas. Entretanto, de acordo com a Teoria do Indigenato, defendida pelo ministro Edson Fachin, do Supremo Tribunal Federal, o direito dos povos tradicionais à terra é inato, sendo anterior, até, à criação do Estado brasileiro. Dessa forma, por não ensinarem tal visão, os colégios fometam a desvalorização das comunidades tradicionais, mediante o desenvolvimento de um pensamento discriminatório nos alunos.  Além disso, outro desafio para o reconhecimento desses indivíduos é a carência do progresso sustentável. Nesse contexto, as entidades mercadológicas que atuam nas áreas ocupadas pelas populações tradicionais não necessariamente se preocupam com a sua preservação, comportamento no qual se valoriza o lucro em detrimento da harmonia entre a natureza e as comunidades em questão. À luz disso, há o exemplo do que ocorre aos pescadores, cujos rios são contaminados devido ao garimpo ilegal, extremamente comum na Região Amazônica. Por conseguinte, o povo que sobrevive a partir dessa atividade é prejudicado pelo que a Biologia chama de magnificação trófica, quando metais pesados acumulam-se nos animais de uma cadeia alimentar – provocando a morte de peixes e a infecção de humanos por mercúrio. Assim, as indústrias que usam os recursos naturais de forma irresponsável não promovem o desenvolvimento sustentável e agem de maneira nociva às sociedades tradicionais.  Portanto, é essencial que o governo mitigue os desafios supracitados. Para isso, o Ministério da Educação – órgão responsável pelo estabelecimento da grade curricular das escolas – deve educar os alunos a respeito dos empecilhos à preservação dos indígenas, por meio da inserção da matéria “Estudos Indigenistas” no ensino básico, a fim de explicar o contexto dos silvícolas e desconstruir o preconceito. Ademais, o Ministério do Desenvolvimento – pasta instituidora da Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais – precisa fiscalizar as atividades econômicas danosas às sociedades vulneráveis, visando à valorização de tais pessoas, mediante canais de denúncias. ";0
"Na segunda metade do século XVIll, os escritores da primeira fase do Romantismo elevaram, de maneira completamente idealizada, o indígena e a natureza à condição de elementos personificadores da beleza e do poder da pátria (quando, na verdade, os nativos continuaram vítimas de uma exploração desumana no momento em questão). Sem desconsiderar o lapso temporal, hoje nota-se que, apesar das conquistas legais e jurídicas alcançadas, a exaltação dos indígenas e dos demais para tradicionais não se efetivou no cenário brasileiro e continua restrita às prosas e poesias do movimento romântico. A partir desse contexto, é imprescindível compreender os maiores desafios para uma plena valorização das comunidades tradicionais no Brasil.  Nesse sentido, é inegável que o escasso interesse político em assegurar o respeito à cultura e ao modo de vida das populações tradicionais frustra a valorização desses indivíduos. Isso acontece, porque, como já estudado pelo sociólogo Boaventura de Sousa Santos, há no Brasil uma espécie de “Colonialismo Insidioso”, isto é, a manutenção de estruturas coloniais perversas de dominação, que se disfarça em meio a avanços sociais, mas mantém a camada mais vulnerável da sociedade explorada e negligenciada. Nessa perspectiva, percebe-se o quanto a invisibilização dos povos tradicionais é proposital e configura-se como uma estratégia política para permanecer no poder e fortalecer situações de desigualdade e injustiça social. Dessa forma, tem-se um país que, além de naturalizar as mais diversas invasões possessórias nos territórios dos povos tradicionais, não respeita a forma de viver e produzir dessas populações, o que comprova uma realidade destoante das produções literárias do Romantismo.  Ademais, é nítido que as dificuldades de promover um verdadeiro reconhecimento e valorização das comunidades tradicionais ascendem à medida que raízes preconceituosas são mantidas. De fato, com base nos estudos da filósofa Sueli Carneiro, é perceptível a existência de um “Epistemicídio Brasileiro” na sociedade atual; ou seja, há uma negação da cultura e dos saberes de grupos subalternizados, a qual é ainda mais reforçada por setores midiáticos. Em outras palavras, apesar da complexidade de cultura dos povos tradicionais, o Brasil assume contornos monoculturais, um vez que inferioriza e “sepulta” os saberes de tais grupos, cujas relações e produções, baseadas na relação harmônica com a natureza, destoam do modelo ocidental, capitalista e elitista. Logo, devido a um notório preconceito, os indivíduos tradicionais permanecem excluídos socialmente e com seus direitos negligenciados.  Portanto, faz-se necessário superar os desafios que impedem a vilanização das comunidades tradicionais no Brasil. Para isso, urge que o Poder Executivo - na esfera federal - amplie a verba destinada a órgãos fiscalizadores que visem garantir os direitos dos povos tradicionais e a preservação de seus territórios e costumes. Tal ação deve ser efetivada pela implantação de um Projeto Nacional de Valorização dos Povos Tradicionais, de modo a articular, em conjunto com a mídia socialmente engajada, palestras e debates que informem a importância de tais grupos em todos os 5570 municípios brasileiros. Isso deve ser feito a fim de combater os preconceitos e promover o respeito às populações tradicionais. Afinal, o intuito é que elas sejam tão valorizadas quanto os índios na primeira fase da literatura romântica. ";0
Historicamente, a partir da implementação das missões jesuíticas no Brasil colonial, os povos nativos tiveram suas tradições suprimidas e o seu conhecimento acerca das peculiaridades territoriais menosprezado. Na contemporaneidade, a importância dessas populações configura um fator indispensável à compreensão da diversidade étnica do nosso país. Contudo, ainda persistem desafios à valorização dessas comunidades, o que interfere na preservação de seus saberes. Logo, urgem medidas estatais que promovam melhorias nesse cenário.  Sob esse viés, é válido destacar a fundamentabilidade dos povos tradicionais como detentores de pluralidade histórica e cultural, que proporciona a disseminação de uma vasta sabedoria na sociedade. Nesse sentido, o Instituto do Patrimônio Histórico e Artístico Nacional (Iphan) afirma as heranças tradicionais desses grupos como constituintes do patrimônio imaterial brasileiro. Dessa forma, sabe-se que a contribuição desses indivíduos para a formação intelectual do corpo social engloba práticas de sustentabilidade, agricultura familiar e, inclusive, confere a eles uma participação efetiva na economia do país. Assim, evidencia-se a extrema relevância dessas comunidades para a manutenção de conhecimentos diferenciados, bem como para a evolução da coletividade.  Entretanto, a falta de representantes políticos eleitos para essa classe ocasiona a desvalorização das suas necessidades sociais, que não são atendidas pelos demais legisladores. Nesse contexto, a Constituição Federal assegura direitos inalienáveis a todos os cidadãos brasileiros, abordando o dever de inclusão de povos tradicionais nas decisões públicas. Desse modo, compreende-se que a existência de obstáculos para o reconhecimento da importância de populações nativas se relaciona à ineficácia na incorporação de representantes que sejam, de fato, interessados na perpetuação de saberes e técnicas ancestrais propagados para esses grupos. Sendo assim, comprova-se a ocorrência de um grave problema no âmbito coletivo, o qual impede a garantia plena dos direitos básicos dessas pessoas.  Diante do exposto, denota-se a urgência de propostas governamentais que alterem esse quadro. Portanto, cabe ao Estado – cuja função principal é a proteção dos direitos de seus cidadãos – a implantação de mudanças no sistema eleitoral, por meio da criação de cotas rígidas para a eleição de políticos oriundos de localidades nativas. Tal reestruturação terá como finalidade a valorização de povos tradicionais, reconhecendo a sua fundamentalidade na composição histórica e cultural da sociedade brasileira. ;0
Na minissérie documental “Guerras do Brasil.doc”, presente na plataforma Netflix, o professor indígena Ailton Krenak propõe a reflexão acerca da dizimação dos povos originários a partir de perspectivas atuais, em que é retratada a história sob o olhar do esquecimento e da violência contra esses povos, a despeito da sua riqueza cultural e produtiva. Essas formas de desvalorização das comunidades tradicionais do Brasil são respaldadas, dentre outros fatores, pela invisibilização histórica desses atores sociais no ensino básico e pelo preconceito que rege o senso comum. Dessa forma, é imprescindível a intervenção sociogovernamental, a fim de superar os desafios mencionados.  Com efeito, cabe destacar a exclusão generalizada dos aspectos históricos e culturais referentes às etnias tradicionais dentro do sistema educacional como fator proeminente à perpetuação da desvalorização do grupo em questão, uma vez que, sendo a escola um dos núcleos de integração social e informacional, a carência de estímulos ao conhecimento dos povos nativos provoca desconhecimento, e consequentemente, o cidadão comum não tem base da informação acerca da indispensabilidade das comunidades originárias à formação do corpo social brasileiro. Nesse sentido, os versos “Nossos índios em algumas poucas memórias/Os de fora nos livros das nossas escolas”, da banda cearense Selvagens a Procura de Lei, ilustram a construção do ensino escolar pautada no esquecimento dessa minoria, de maneira a ampliar sua desvalorização. Assim, é constatável a estreita relação entre as lacunas na educação e o fraco reconhecimento dos povos e das comunidades tradicionais.  Ademais, vale ressaltar o preconceito cultivado no ideário popular como empecilho à importância atribuída aos povos nativos, posto que, em decorrência da baixa representatividade em ambientes escolares, como mencionado anteriormente, e do baixo respaldo cultural, marcado por estereótipos limitantes e etnocentristas, isto é, que supõem superioridade de uma etnia em relação à outra, há formação de estigmas sobre pessoas dessas minorias e, por conseguinte, não há o reconhecimento de suas ricas peculiaridade. Seguindo essa linha de raciocínio, é possível estabelecer conexões entre a atualidade e a carta ao rei de Portugal escrita por Pero Vaz de Caminha, no momento da chegada dos portugueses ao Brasil, de forma que a perspectiva do navegador em relação ao indígena, permeada de suposta inocência, maleabilidade e passividade, pouco alterou-se na concepção atual, evidenciando a prepotência e a altivez que são implicações da ignorância e do silenciamento das fontes tradicionais. Então, são necessárias medidas de mitigação dessa problemática para o alcance do bem-estar da sociedade.  Em suma, entende-se o paralelo entre a desvalorização dos povos nativos e o apagamento histórico destes, além do preconceito sobre este grupo, de modo a urgir atenuação do cenário exposto. Para isso, cabe ao Ministério da Educação a ampliação do ensino histórico e cultural do acervo tradicional, por meio da reformulação das bases de assuntos abordados em sala de aula e da contratação de profissionais dessas etnias, com o objetivo de pluralizar as narrativas e evitar a exclusão provocada por apenas uma história, em consonância com o livro da escritora angolana Chimamanda Ngozie Adichie “O perigo da história única”. Também, é papel dos veículos culturais, como a mídia, a representação ampla e fidedigna desses grupos, com o fito de minorar a visão estigmatizada do que foi construída. Com isso, o extermínio simbólico denunciado por Krenak será minguado. ;0
Na obra literária “Triste fim de Policarpo Quaresma”, do autor brasileiro Lima Barreto, a figura do protagonista é construída a partir de um ideal ultranacionalista baseado na valorização das questões do próprio país. Analogamente, fora da ficção, a sociedade brasileira não se comporta com Policarpo, visto que esta não se preocupa em valorizar a memória dos povos tradicionais brasileiros, embora sejam tão importantes para a identidade nacional. Nesse interím, entende-se a negligência estatal e a não eficiência da legislação como causas desse desafio.  A princípio, sobre esse assunto, vale ressaltar a importância de um Estado ativo na resolução de questões sociais. Dessa forma, para o filósofo polonês Zygmmunt Bauman, uma instituição, quando posicionada de forma a ignorar sua função original, é considerada em um estado de “zumbi”. Sob esse viés, o Estado brasileiro é análogo a esse conceito, visto que, no que tange à valorização e proteção dessas comunidades, ele é ausente. Isso posto, tal postura negligente contribui para que os povos tradicionais não recebam o amparo estatal necessário, colocando em risco anos de história, de resistência e de memória de uma parcela fundamental da sociedade.  Outrossim, a ausência de uma legislação que abrace a causa ameaça diretamente a sobrevivência desses grupos. Nessa ótica, a obra literária “Cidadão de papel”, do jornalista Gilberto Dimenstein, apresenta um contexto social em que as garantias constitucionais estão restritas apenas à parte escrita, sem ser colocada em prática. Diante disso, essas comunidades originais tupiniquins podem ser consideradas de papel, tendo em vista a não eficiência das leis e projetos que garantem seus direitos. Assim, ao invés de promover a valorização e o reconhecimento dessas populações, tais determinações falhas contribuem para a manutenção do sentimento de invisibilidade social desses povos.  Dessarte, é inegável que, a respeito dos povos tradicionais, o Brasil possui entraves que precisam ser resolvidos. Logo, o Governo Federal, órgão de maior poder político nacional, deve, em parceria com o Ministério do Desenvolvimento Social, criar projetos de reconhecimento e que garantam os direitos desses grupos. Essa ação será viabilizada por meio de campanhas estabelecidas pela Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais (PNPCT), de forma que a valorização dessas populações torne-se cada vez mais uma pauta discutida na sociedade. Para isso, é fulcral a disseminação de informações acerca da importância de proteger os territórios indígenas e quilombolas, evidenciando a necessidade da não reivindicação desses locais para fins economicos e privados. Dessa forma, será possível formar uma sociedade ciente das causas sociais do país e, principalmente, manter viva a memória daqueles que essencialmente formaram a identidade nacional. ;0
"Declarado patrimônio imaterial brasileiro, o ofício das quebradeiras de coco é exemplo de preservação de conhecimentos populares que marcam a cultura, a economia e as relações interpessoais dos povos envolvidos. Similarmente, muitos outros grupos tradicionais possuem saber de extrema importância e, no entanto, não recebem o respeito merecido, o que cria uma urgente necessidade de promover a valorização dessas comunidades. Nesse contexto, é válido analisar como a negligência estatal e a existência de uma visão capitalizada da natureza representam desafios para a resolução de tal problemática.  Diante desse cenário, nota-se a inoperância governamental como fator agravante do descaso em relação às culturas tradicionais. Para pensadora contemporânea Djamila Ribeiro, é preciso tirar as situações da invisibilidade para que soluções sejam encontradas, perspectiva que demonstra a falha cometida pelo Estado, uma vez que existe uma forte carência de conscientização popular sobre o assunto - causada pelo baixo estímulo governamental a essas discussões, tanto nas salas de aula quanto no âmbito político. Nesse sentido, fica evidente que, por não dar notoriedade à luta desses povos, o governo permite o esquecimento e a minimização de seus costumes, o que gera não somente a massiva perda cultural de um legado cultivado por gerações, mas também o prejuízo da desestruturação econômica de locais baseados nessas técnicas.  Ademais, percebe-se a influência de uma ideologia que mercantiliza o ambiente na manutenção de tal entrave. ""Para a ganância, toda natureza é insuficiente"" - a frase, do filósofo Sêneca, critica uma concepção recorrente na atual conjuntura brasileira, segundo a qual o meio ambiente é visto como um objeto para o luxo humano- logicamente, tal visão mercadológica se choca com o modo de vida experienciado pelos povos tradicionais, que vivenciam seu relacionamento respeitoso e recíproco com o ecossistema, fazendo uso de seus recursos sem fins exploratórios. Por conseguinte, as comunidades que vivem dessa intimidade com a natureza são altamente reprimidas pelas classes que se beneficiam do uso capitalizado e desigual do meio natural, como grandes empresas pecuaristas, que lucram da concentração de terras e do monopólio comercial, o que exclui - ainda mais - a população originária e resulta no declínio de sua cultura.  Portanto, cabe ao Estado - em sua função de promotor do bem-estar social - estabelecer uma ampla fiscalização do uso comercial do meio ambiente em áreas com maior volume de povos tradicionais, mediante a criação de mais delegacias especializadas no setor ambiental, a fim de garantir a preservação do estilo de vida desses indivíduos. Outrossim, é dever do Governo Federal organizar uma campanha de valorização de tais grupos, por meio da divulgação de informativos em redes sociais e da realização de palestras em escolas, de modo a enfatizar a contribuição socioambiental desses cidadãos, para, assim, conscientizar a população e possibilitar a exaltação das culturas tradicionais brasileiras. ";0
O documentário “Guerras do Brasil”, que tem participação do ativista indígena Ailton Krenak, apresenta, em seu primeiro episódio, a perspectiva dos povos originários em relação ao processo de colonização brasileiro, ressaltando a manutenção da luta dessas comunidades pela conservação da cultura e preservação da natureza na atualidade. A partir desse cenário, é necessário avaliar os obstáculos que impedem a valorização efetiva dos povos tradicionais no Brasil, o que está associado à relação conflituosa com o modelo econômico agroexportador brasileiro, bem como à visão de parte da sociedade que inferioriza organizações sociais que se diferenciam do padrão ocidental.  De início, é importante observar a contraposição existente entre a forma como as comunidades originárias e uma parcela da população lidam com a natureza. Nesse contexto, destaca-se o modelo de colonização do Brasil, chamado de “colônia de exploração”, o qual estabeleceu uma economia pautada na exploração dos recursos naturais em vista da possibilidade do lucro. Esse tipo de visão, que é observado, na atualidade, pela manutenção de um modelo econômico agroexportador, se opõe à visão dos povos tradicionais em relação à natureza, os quais estabelecem uma íntima relação de reciprocidade, identificando, nesse local, a sua fonte de sobrevivência e de moradia. Como consequência dessas realidades opostas, alguns indivíduos consideram a população originária contrária ao progresso econômico buscado pelo capitalismo, o que impede a valorização do saber desses povos sobre a natureza.  Além disso, percebe-se a existência de um pensamento que estabelece uma relação de hierarquização entre os povos brasileiros, o que impede o reconhecimento efetivo das comunidades tradicionais. Nesse sentido, evidencia-se a disseminação, durante o processo de colonização brasileiro, do mito do “Bom Selvagem”, em que os nativos foram caracterizados como ingênuos e puros, sendo possíveis de serem civilizados pela cultura ocidental, desconsiderando a organização social já existente entre esses povos. Consequentemente, devido à desqualificação da noção própria de organização dessas comunidades culturalmente diferenciadas, observa-se a inferiorização de costumes e hábitos não ocidentais, impedindo uma visão de igualdade que permite a valorização dos povos tradicionais.  Portanto, conclui-se que o Governo Federal, em parceria com o Ministério da Educação, deve promover o reconhecimento das características singulares de cada comunidade tradicional brasileira, por meio de debates com lideranças desses grupos com a população, o que pode ser realizado em instituições públicas, como as escolas, bem como em ambientes virtuais, como as redes sociais, a fim de garantir a valorização plena desses povos que pertencem à noção. Ademais, é relevante que se estabeleçam relações mais amistosas entre o ser humano e a natureza, a partir da valorização dos saberes tradicionais. ;0
Na primeira fase do Romantismo, os aspectos da natureza brasileira e os povos tradicionais foram intensamente valorizados nas obras, criando um movimento ufanista em relação a características nacionais. Tal quadro de valorização, quando comparado à realidade, não foi perpetuado, apresentando preocupantes desafios para a exaltação das comunidades nativas na contemporaneidade. Nesse sentido, a problemática não só deriva da inércia estatal, mas também do descaso social.  De início, é importante observar que a inércia governamental é uma das principais barreiras para a valorização dos povos tradicionais. Nessa perspectiva, de acordo com a Constituição Brasileira de 1988 é responsabilidade do Estado garantir a preservação e a exaltação das comunidades nativas, incluindo medidas voltadas para a proteção de suas culturas. Entretanto, tal postulado é quebrado quando comparado à contemporaneidade, haja vista que a maioria dos povos tradicionais, como indígenas e quilombolas, não possui seus direitos estabelecidos, a exemplo da demarcação de terras, sendo perversamente abandonada por um governo que não oferece o suporte e o auxílio garantidos por lei. Por conseguinte, a partir do momento que o Estado é passivo e negligente, as autoridades são responsáveis tanto por estabelecer um equivocado cenário de quebra de direitos constitucionais, quanto por criar um errôneo quadro de desvalorização cultural da nação, já que as culturas das comunidades nativas representam o patrimônio de todos os brasileiros. Desse modo, a postura governamental vigente acentua a negligência perante os povos naturais do país.  Além disso, o descaso social é outro desafio que alastra a desvalorização de comunidades nacionais. Nesse viés, segundo o escritor Nelson Rodriguês, isso ocorre devido ao Complexo Vira-Lata presente entre os indivíduos, em que os brasileiros apresentam, em sua maneira, um sentimento de inferioridade perante as nações exteriores, depreciando, assim, a cultura nacional. Sob tal ótica, grande parte da população assume equivocadamente um papel inerte e indiferente em relação à valorização das comunidades nativas, uma vez que, devido ao errôneo sentimento depreciativo, não é capaz de enxergar que a proteção e a exaltação dos povos tradicionais é de suma importância para garantir a sobrevivência desses grupos e para a preservação do patrimônio cultural da nação. Consequentemente, a visão míope e deturpada da sociedade é responsável por formar um corpo social negligente e indiferente acerca da própria história, ocasionando o abandono de parcelas tradicionais e o esquecimento do legado cultural dos povos nativos.  Fica claro, portanto, que medidas necessitam ser tomadas para solucionar a problemática. Nesse sentido, é preciso que o Estado elabore um projeto de amplificação da valorização das comunidades tradicionais, por meio do aumento de medidas de proteção a tais grupos, a exemplo da intensificação da demarcação de terras, com o objetivo de reverter a postura inerte dos órgãos governamentais, para que, dessa forma, os povos nativos tenham seus direitos garantidos. Ademais, a mídia institucional deve criar projetos de exaltação cultural, por intermédio da produção de campanhas digitais que abordem a importância da preservação de traços nacionais com o intuito de desconstruir o sentimento de inferioridade social, para que, dessa maneira, seja possível reverter o descaso dos indivíduos perante a valorização das comunidades nativas. Assim, os princípios de exaltação nacional presentes no Romantismo poderão ser relacionados à realidade brasileira. ;0
No célebre texto “As Cidadanias Mutiladas”, o geógrafo brasileiro Milton Santos afirma que a democracia só é efetiva à medida que atinge a totalidade do corpo social, isto é, quando os direitos são desfrutados por todos os cidadãos. Todavia, no contexto hodierno, a invisibilidade intrínseca à falta de documentação pessoal distancia os brasileiros dos direitos constitucionalmente garantidos. Nesse cenário, a garantia de acesso à cidadania no Brasil tem como estorvos a burocratização do processo de retirada do registro civil, bem como a indiferença da sociedade diante dessa problemática.  Nessa perspectiva, é importante analisar que as dificuldades relativas à retirada de documentos pessoais comprometem o acesso à cidadania no Brasil. Nesse sentido, ainda que a gratuidade do registro de nascimento seja assegurada pela lei de número 9.534 da Carta Magna, os problemas associados à documentação civil ultrapassam a esfera financeira, haja vista que a demanda por registros civis é incompatível com a disponibilidade de vagas ofertadas pelos órgãos responsáveis, o que torna o processo lento e burocrático. Sob tal óptica, a realidade brasileira pode ser sintetizada pelo pensamento do sociólogo francês Pierre Bourdieu, o qual afirma que a “violência simbólica” se expressa quando uma determinada parcela da população não usufrui dos mesmos direitos, fato semelhante à falta de acesso à cidadania relacionada aos imbróglios da retirada de documentos de identificação no País.  Outrossim, é válido destacar a ausência de engajamento social como fator que corrobora a invisibilidade intrínseca à falta de documentação. Fica claro, pois, que a indiferença da sociedade diante da importância de assegurar o acesso aos registros civis para todos os indivíduos silencia a temática na conjuntura social, o que compromete a cidadania de muitos brasileiros, haja vista que a posse de documentos pessoais se faz obrigatória para acessar os benefícios sociais oferecidos pelo Estado. Sob esse viés, é lícito referenciar o pensamento do professor israelense Yuval Harari, o qual, na obra “21 Lições para o Século XXI”, afirma que grande parte dos indivíduos não é capaz de perceber os reais problemas do mundo, o que favorece a adoção de uma postura passiva e apática.  Torna-se imperativo, portanto, que cabe ao Ministério da Cidadania, como importante autoridade na garantia dos direitos dos cidadãos brasileiros, facilitar o processo de retirada de documentos pessoais no Brasil. Tal medida deve ser realizada a partir do aumento de vagas ofertadas diariamente nos principais centros responsáveis pelos registros civis, além do estabelecimento de um maior número de funcionários, a fim de tornar o procedimento mais dinâmico e acessível, bem como garantir o acesso à cidadania aos brasileiros. Ademais, fica a cargo do Ministério das Comunicações estimular o engajamento social por meio de propagandas televisivas e nas redes sociais, com o fito de dar visibilidade à temática e assim assegurar os direitos cidadãos.;0
Em “Vidas secas”, obra literária do modernista Graciliano Ramos, Fabiano e sua família vivem uma situação degradante marcada pela miséria. Na trama, os filhos do protagonista não recebem nomes, sendo chamados apenas como o “mais velho” e o “mais novo”, recurso usado pelo autor para evidenciar a desumanização do indivíduo. Ao sair da ficção, sem desconsiderar o contexto histórico da obra, nota-se que a problemática apresentada ainda percorre a atualidade: a não garantia de cidadania pela invisibilidade da falta de registro civil. A partir desse contexto, não se pode hesitar – é imprescindível compreender os impactos gerados pela falta de identificação oficial da população.  Com efeito, é nítido que o deficitário registro civil repercute, sem dúvida, na persistente falta de pertencimento como cidadão brasileiro. Isso acontece, porque, como já estudado pelo historiador José Murilo de Carvalho, para que haja uma cidadania completa no Brasil é necessária a coexistência dos direitos sociais, políticos e civis. Sob essa ótica, percebe-se que, quando o pilar civil não é garantido – em outras palavras, a não efetivação do direito devido à falta do registro em cartório –, não é possível fazer com que a cidadania seja alcançada na sociedade. Dessa forma, da mesma maneira que o “mais novo” e o “mais velho” de Graciliano Ramos, quase 3 milhões de brasileiros continuam por ser invisibilizados: sem nome oficial, sem reconhecimento pelo Estado e, por fim, sem a dignidade de um cidadão.  Além disso, a falta do sentimento de cidadania na população não registrada reflete, também, na manutenção de uma sociedade historicamente excludente. Tal questão ocorre, pois, de acordo com a análise da antropóloga brasileira Lilia Schwarcz, desde a Independência do Brasil, não há a formação de um ideal de coletividade – ou seja, de uma “Nação” ao invés de, meramente, um “Estado”. Com isso, o caráter de desigualdade social e exclusão do diferente se mantém, sobretudo, no que diz respeito às pessoas que não tiveram acesso ao registro oficial, as quais, frequentemente, são obrigadas a lidar com situações humilhantes por parte do restante da sociedade: das mais diversas discriminações até o fato de não poderem ter qualquer outro documento se, antes, não tiverem sua identificação oficial.  Portanto, ao entender que a falta de cidadania gerada pela invisibilidade do não registro está diretamente ligada à exclusão social, é tempo de combater esse grave problema. Assim, cabe ao Poder Executivo Federal, mais especificamente o Ministério da Mulher, da Família e dos Direitos Humanos, ampliar o acesso aos cartórios de registro civil. Tal ação deverá ocorrer por meio da implantação de um Projeto Nacional de Incentivo à Identidade Civil, o qual irá articular, junto aos gestores dos municípios brasileiros, campanhas, divulgadas pela mídia socialmente engajada, que expliquem sobre a importância do registro oficial para garantia da cidadania, além de instruções para realizar o processo, a fim de mitigar as desigualdades geradas pela falta dessa documentação. Afinal, assim como os meninos em “Vidas secas”, toda a população merece ter a garantia e o reconhecimento do seu nome e identidade.;0
Em sua obra “Os Retirantes”, o artista expressionista Cândido Portinari faz uma denúncia à condição de desigualdade compartilhada por milhões de brasileiros, os quais, vulneráveis socioeconomicamente, são invisibilizados enquanto cidadãos. A crítica de Portinari continua válida nos dias atuais, mesmo décadas após a pintura ter sido feita, como se pode notar a partir do alto índice de brasileiros que não possuem registro civil de nascimento, fator que os invisibiliza. Com base nesse viés, é fundamental discutir a principal razão para a posse do documento promover a cidadania, bem como o principal entrave que impede que tantas pessoas não se registrem.  Com efeito, nota-se que a importância da certidão de nascimento para a garantia da cidadania se relaciona à sua capacidade de proporcionar um sentimento de pertencimento. Tal situação ocorre, porque, desde a formação do país, esse sentimento é escasso entre a população, visto que, desde 1500, os países desenvolvidos se articularam para usufruir ao máximo do que a colônia tinha a oferecer, visão ao lucro a todo custo, sem se preocupar com a população que nela vivia ou com o desenvolvimento interno do país. Logo, assim como estudado pelo historiador Caio Prado Júnior, formou-se um Estado de bases frágeis, resultando em uma falta de um sentimento de identificação como brasileiro. Desse modo, a posse de documentos, como a certidão de nascimento, funcione como uma espécie de âncora para uma população com escasso sentimento de pertencimento, sendo identificada como uma prova legal da sua condição enquanto cidadãos brasileiros.  Ademais, percebe-se que o principal entrave que impede que tantas pessoas no Brasil não se registrem é o perfil da educação brasileira, a qual tem como objetivo formar a população apenas como mão de obra. Isso acontece, porque, assim como teorizado pelo economista José Murilo de Carvalho, observa-se a formação de uma “cidadania operária”, na qual a população mais vulnerável socioeconomicamente não é estimulada a desenvolver um pensamento crítico e é idealizada para ser explorada.   Nota-se, então, que, devido a essa disfunção no sistema educacional, essas pessoas não conhecem seus direitos como cidadãos, como o direito de possuir um documento de registro civil. Assim, a partir dessa educação falha, forme-se um ciclo de desigualdade, observada no fato de o país ocupar o 9º lugar entre os países mais desiguais do mundo, segundo o IBGE, já que, assim como afirmado pelo sociólogo Florestan Fernandes, uma nação com acesso a uma educação de qualidade não sujeitaria seu povo a condições de precária cidadania, como a observada a partir do alto número de pessoas sem registro no país.  Portanto, observa-se que a questão do alto índice de pessoas no Brasil sem certidão de nascimento deve ser resolvida. Para isso, é necessário que o Ministério da Educação reforce políticas de instrução da população acerca dos seus direitos. Tal ação deve ocorrer por meio da criação de um Projeto Nacional de Acesso à Certidão, a qual irá promover, nas escolas públicas de todos os 5570 municípios brasileiros, debates acerca da importância do documento de registro civil para a preservação da cidadania, os quais irão acontecer tanto extracurricularmente quanto nas aulas de sociologia. Isso deve ocorrer, a fim de formar brasileiros que, cientes dos seus direitos, podem mudar o atual cenário de precária cidadania e desigualdade.;0
